datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count,temp_level,demand_level,humidity_risk,high_demand,hour,day,month,is_weekend
2011-02-15,1,0,1,1,-1.3152809974311201,-1.0738642806766567,-0.5286182798631348,-1.5639519043477323,5,61,-0.7032949513766428,Cold,Low,0.0,0,0,15,2,0
2011-02-15,1,0,1,1,-1.3152809974311201,-1.0738642806766567,-0.9447067612336851,-1.5639519043477323,0,41,-0.8636441699694761,Cold,Low,0.0,0,0,15,2,0
2011-02-15,1,0,1,2,-1.4207198644498586,-1.252868475974589,-0.9447067612336851,-0.8294422892273969,0,20,-0.9983375135874561,Cold,Low,264.1408,0,0,15,2,0
2011-02-16,1,0,1,1,-1.4207198644498586,-1.252868475974589,-1.1007399417476416,-0.8294422892273969,0,15,-1.0304073573060228,Cold,Low,246.13119999999998,0,0,16,2,0
2011-02-16,1,0,1,1,-1.5261587314685974,-1.4318726712725214,-0.9447067612336851,-0.8294422892273969,0,9,-1.0688911697683028,Cold,Low,264.1408,0,0,16,2,0
2011-02-16,1,0,1,2,-1.5261587314685974,-1.6108768665704538,-0.7886735807197287,0.02639257481906535,0,1,-1.1202029197180094,Cold,Low,610.906,0,0,16,2,0
2011-02-16,1,0,1,1,-1.5261587314685974,-1.6108768665704538,-0.5806293400344537,0.02639257481906535,0,1,-1.1202029197180094,Cold,Low,662.8979999999999,0,0,16,2,0
2011-02-16,1,0,1,1,-1.5261587314685974,-1.6108768665704538,-0.7886735807197287,0.02639257481906535,0,5,-1.0945470447431562,Cold,Low,610.906,0,0,16,2,0
2011-02-16,1,0,1,1,-1.5261587314685974,-1.6108768665704538,-0.3725850993491785,0.27150236825765955,1,32,-0.9149559199191828,Cold,Low,825.0715,0,0,16,2,0
2011-02-16,1,0,1,2,-1.5261587314685974,-1.6108768665704538,-0.3725850993491785,0.27150236825765955,5,103,-0.4339082641406827,Cold,Medium,825.0715,0,0,16,2,0
2011-02-16,1,0,1,2,-1.4207198644498586,-1.4318726712725214,-0.3725850993491785,-0.21789745342408182,6,224,0.3485959225923442,Cold,Medium,605.077,1,0,16,2,0
2011-02-16,1,0,1,1,-1.3152809974311201,-1.5216701553823753,-0.5286182798631348,0.760902189939401,2,122,-0.3312847642412693,Cold,Medium,988.0624,0,0,16,2,0
2011-02-16,1,0,1,1,-1.2098421304123814,-1.4318726712725214,-1.1007399417476416,1.6175568191813101,14,55,-0.6840530451455027,Mild,Low,1066.1107,0,0,16,2,0
2011-02-16,1,0,1,1,-0.7880866623374273,-0.9846575694885781,-1.464817362946873,0.8830472040609747,7,59,-0.7032949513766428,Mild,Low,679.9830000000001,0,0,16,2,0
2011-02-16,1,0,1,1,-0.5772089282999501,-0.4476449835947809,-1.5688394832895105,1.1281569974995687,14,72,-0.575015576502376,Mild,Low,704.0896,0,0,16,2,0
2011-02-16,1,0,1,1,-0.36633119426247307,-0.26864078829684845,-1.672861603632148,1.372447025742716,13,80,-0.5301177952963827,Mild,Low,719.9820000000001,0,0,16,2,0
2011-02-16,1,0,1,1,-0.15545346022499584,-0.089636592998916,-1.7768837239747857,1.8618468474244574,17,65,-0.6006714514772293,Mild,Low,783.9804,0,0,16,2,0
2011-02-16,1,0,1,1,-0.15545346022499584,-0.089636592998916,-1.7768837239747857,1.8618468474244574,35,82,-0.37618254544726265,Mild,Medium,783.9804,0,0,16,2,0
2011-02-16,1,0,1,1,-0.15545346022499584,-0.089636592998916,-1.6208505434608294,1.6175568191813101,26,96,-0.34411270172869596,Mild,Medium,806.0837,0,0,16,2,0
2011-02-16,1,0,1,1,-0.15545346022499584,-0.089636592998916,-1.7768837239747857,0.760902189939401,11,244,0.5089451411851775,Mild,Medium,532.0336,1,0,16,2,0
2011-02-16,1,0,1,1,-0.4717700612812117,-0.3578474994849273,-1.1527510019189602,0.27150236825765955,20,202,0.2972841726426375,Mild,Medium,600.052,1,0,16,2,0
2011-02-16,1,0,1,1,-0.7880866623374273,-0.8948600853787242,-0.4766072196918161,0.27150236825765955,18,143,-0.09396792072387591,Mild,Medium,795.0689,0,0,16,2,0
2011-02-16,1,0,1,1,-0.5772089282999501,-0.4476449835947809,-0.9967178214050039,0.02639257481906535,10,108,-0.3697685767035493,Mild,Medium,558.914,0,0,16,2,0
2011-02-16,1,0,1,1,-0.6826477953186887,-0.7158558900807918,-0.8406846408910476,0.02639257481906535,5,87,-0.5365317640400961,Mild,Low,597.908,0,0,16,2,0
2011-02-16,1,0,1,1,-0.7880866623374273,-0.8056533741906459,-0.4766072196918161,0.02639257481906535,12,61,-0.6583971701706494,Mild,Low,688.894,0,0,16,2,0
2011-02-16,1,0,1,1,-0.5772089282999501,-0.4476449835947809,-1.1527510019189602,0.27150236825765955,2,31,-0.9149559199191828,Mild,Low,600.052,0,0,16,2,0
2011-02-17,1,0,1,1,-0.7880866623374273,-0.8056533741906459,-0.4766072196918161,0.02639257481906535,1,16,-1.0175794198185961,Mild,Low,688.894,0,0,17,2,0
2011-02-17,1,0,1,1,-0.7880866623374273,-0.8948600853787242,-0.4766072196918161,0.27150236825765955,0,6,-1.0881330759994428,Mild,Low,795.0689,0,0,17,2,0
2011-02-17,1,0,1,2,-0.7880866623374273,-0.8948600853787242,-0.4766072196918161,0.27150236825765955,2,4,-1.0881330759994428,Mild,Low,795.0689,0,0,17,2,0
2011-02-17,1,0,1,1,-0.7880866623374273,-0.8056533741906459,-0.4766072196918161,0.02639257481906535,3,1,-1.1009610134868695,Mild,Low,688.894,0,0,17,2,0
2011-02-17,1,0,1,1,-0.8935255293561659,-0.8948600853787242,-0.2685629790065409,0.02639257481906535,3,1,-1.1009610134868695,Mild,Low,740.886,0,0,17,2,0
2011-02-17,1,0,1,1,-0.8935255293561659,-0.8056533741906459,0.19953656253532812,-0.8294422892273969,1,11,-1.0496492635371628,Mild,Low,396.21119999999996,0,0,17,2,0
2011-02-17,1,0,1,1,-0.9989643963749043,-0.9846575694885781,0.40758080322060325,-0.4630072468626758,3,44,-0.8251603575071961,Mild,Low,629.8670000000001,0,0,17,2,0
2011-02-17,1,0,1,1,-0.8935255293561659,-0.8056533741906459,-0.2685629790065409,-0.7072972751058232,7,119,-0.3184568267538426,Mild,Medium,399.0855,0,0,17,2,0
2011-02-17,1,0,1,1,-0.8935255293561659,-0.8056533741906459,-0.2685629790065409,-0.8294422892273969,18,267,0.7013642034965776,Mild,Medium,342.1824,1,0,17,2,0
2011-02-17,1,0,1,1,-0.6826477953186887,-0.7158558900807918,-0.2685629790065409,0.02639257481906535,16,163,0.021483516662964112,Mild,Medium,740.886,0,0,17,2,0
2011-02-17,1,0,1,1,-0.5772089282999501,-0.4476449835947809,-0.4245961595204973,0.02639257481906535,18,70,-0.5621876390149494,Mild,Low,701.8919999999999,0,0,17,2,0
2011-02-17,1,0,1,2,-0.26089232724373446,-0.17884330418699482,-0.9447067612336851,0.515792396500807,19,71,-0.5493597015275227,Mild,Low,747.9076,0,0,17,2,0
2011-02-17,1,0,1,1,-0.050014593206257243,0.00016089111093762917,-1.1007399417476416,0.27150236825765955,15,86,-0.478806045346676,Mild,Medium,615.0533,0,0,17,2,0
2011-02-17,1,0,1,1,0.2663020078499586,0.26896257051872413,-1.464817362946873,0.27150236825765955,15,108,-0.33769873298498265,Mild,Medium,510.04420000000005,0,0,17,2,0
2011-02-17,1,0,1,1,0.5826186089061745,0.8951818676005995,-1.6208505434608294,0.27150236825765955,26,55,-0.6070854202209427,Mild,Low,465.0403,0,0,17,2,0
2011-02-17,1,0,1,1,0.5826186089061745,0.805975156412521,-1.7768837239747857,0.515792396500807,15,91,-0.44673620162810934,Mild,Medium,475.94120000000004,0,0,17,2,0
2011-02-17,1,0,1,2,0.3717408748686972,0.3581692817068025,-1.4128063027755542,0.8830472040609747,29,117,-0.19017745187957594,Mild,Medium,699.9825000000001,0,0,17,2,0
2011-02-17,1,0,1,2,0.47717974188743584,0.4479667658166562,-1.5688394832895105,0.8830472040609747,18,256,0.6308105473157309,Mild,Medium,639.984,1,0,17,2,0
2011-02-17,1,0,1,2,0.2663020078499586,0.26896257051872413,-1.0487288815763227,0.760902189939401,11,211,0.2972841726426375,Mild,Medium,798.0504000000001,1,0,17,2,0
2011-02-17,1,0,1,1,-0.050014593206257243,0.00016089111093762917,-0.3725850993491785,1.1281569974995687,14,161,-0.004172358311889228,Mild,Medium,1210.154,0,0,17,2,0
2011-02-17,1,0,1,1,-0.050014593206257243,0.00016089111093762917,-0.16454085866390336,1.1281569974995687,8,131,-0.23507523308556927,Mild,Medium,1298.1652000000001,0,0,17,2,0
2011-02-17,1,0,1,1,0.16086314083121997,0.17916508640887008,-0.3725850993491785,1.6175568191813101,5,119,-0.3312847642412693,Mild,Medium,1430.1485,0,0,17,2,0
2011-02-17,1,0,1,1,0.05542427381248137,0.08936760229901602,-0.16454085866390336,0.760902189939401,8,68,-0.6391552639395094,Mild,Low,1121.0708,0,0,17,2,0
2011-02-17,1,0,1,1,-0.15545346022499584,-0.089636592998916,0.25154762270664693,0.8830472040609747,4,40,-0.844402263738336,Mild,Low,1339.9665,0,0,17,2,0
2011-02-18,1,0,1,1,-0.26089232724373446,-0.17884330418699482,0.5116029235632408,0.760902189939401,12,20,-0.9213698886628962,Mild,Low,1368.0864000000001,0,0,18,2,0
2011-02-18,1,0,1,1,-0.26089232724373446,-0.17884330418699482,0.5116029235632408,0.27150236825765955,1,7,-1.075305138512016,Mild,Low,1080.0936000000002,0,0,18,2,0
2011-02-18,1,0,1,1,-0.26089232724373446,-0.17884330418699482,0.5116029235632408,0.760902189939401,2,5,-1.0817191072557295,Mild,Low,1368.0864000000001,0,0,18,2,0
2011-02-18,1,0,1,1,-0.15545346022499584,-0.089636592998916,0.25154762270664693,0.515792396500807,2,6,-1.075305138512016,Mild,Low,1138.8593,0,0,18,2,0
2011-02-18,1,0,1,1,-0.15545346022499584,-0.089636592998916,0.25154762270664693,0.515792396500807,0,1,-1.1202029197180094,Mild,Low,1138.8593,0,0,18,2,0
2011-02-18,1,0,1,2,-0.15545346022499584,-0.089636592998916,0.25154762270664693,-0.7072972751058232,1,6,-1.0817191072557295,Mild,Low,469.1005,0,0,18,2,0
2011-02-18,1,0,1,2,-0.26089232724373446,-0.17884330418699482,0.5116029235632408,-0.21789745342408182,2,48,-0.8059184512760561,Mild,Low,792.1008,0,0,18,2,0
2011-02-18,1,0,1,2,-0.36633119426247307,-0.26864078829684845,0.7716582244198348,0.27150236825765955,8,108,-0.38259651419097596,Mild,Medium,1155.1001,0,0,18,2,0
2011-02-18,1,0,1,2,-0.36633119426247307,-0.26864078829684845,0.7716582244198348,0.02639257481906535,26,246,0.6179826098283042,Mild,Medium,1000.846,1,0,18,2,0
2011-02-18,1,0,1,2,-0.36633119426247307,-0.26864078829684845,0.7716582244198348,0.02639257481906535,15,154,-0.042656170774169236,Mild,Medium,1000.846,0,0,18,2,0
2011-02-18,1,0,1,2,-0.26089232724373446,-0.17884330418699482,0.5116029235632408,0.27150236825765955,17,78,-0.517289857808956,Mild,Low,1080.0936000000002,0,0,18,2,0
2011-02-18,1,0,1,1,-0.26089232724373446,-0.17884330418699482,0.5116029235632408,-0.21789745342408182,31,82,-0.401838420422116,Mild,Medium,792.1008,0,0,18,2,0
2011-02-18,1,0,1,1,0.05542427381248137,0.08936760229901602,-0.16454085866390336,0.02639257481906535,59,126,0.05996732912524412,Mild,Medium,766.882,0,0,18,2,0
2011-02-18,1,0,1,1,0.5826186089061745,0.8951818676005995,-0.9967178214050039,0.02639257481906535,45,131,0.0022416104318241066,Mild,Medium,558.914,0,0,18,2,0
2011-02-18,1,0,1,1,0.8989352099623898,0.8951818676005995,-1.3607952426042353,0.8830472040609747,73,118,0.09845114158752413,Hot,Medium,719.9820000000001,0,0,18,2,0
2011-02-18,1,0,1,1,0.8989352099623898,0.8951818676005995,-1.3607952426042353,1.1281569974995687,55,117,-0.023414264543029233,Hot,Medium,792.1008,0,0,18,2,0
2011-02-18,1,0,1,1,0.8989352099623898,0.8951818676005995,-1.3607952426042353,0.760902189939401,68,164,0.36142386007977084,Hot,Medium,684.0432000000001,1,0,18,2,0
2011-02-18,1,0,1,1,0.8989352099623898,0.8951818676005995,-1.464817362946873,1.372447025742716,52,275,0.9707508907325376,Hot,Medium,815.9796,1,0,18,2,0
2011-02-18,1,0,1,1,0.7934963429436512,0.8951818676005995,-1.5168284231181917,1.1281569974995687,29,195,0.3101121101300642,Hot,Medium,726.0924,1,0,18,2,0
2011-02-18,1,0,1,1,0.6880574759249131,0.8951818676005995,-1.7248726638034668,3.207901298348108,16,146,-0.08755395198016258,Hot,Medium,1131.0203000000001,0,0,18,2,0
2011-02-18,1,0,1,1,0.5826186089061745,0.8951818676005995,-1.6208505434608294,0.02639257481906535,19,105,-0.3312847642412693,Mild,Medium,402.938,0,0,18,2,0
2011-02-18,1,0,1,1,0.47717974188743584,0.4479667658166562,-2.140961145174017,2.4733916832277725,11,61,-0.6648111389143627,Mild,Low,692.9475,0,0,18,2,0
2011-02-18,1,0,1,1,0.2663020078499586,0.26896257051872413,-2.7130828070585236,0.515792396500807,19,88,-0.440322232884396,Mild,Medium,169.979,0,0,18,2,0
2011-02-18,1,0,1,1,0.16086314083121997,0.17916508640887008,-2.8171049274011613,0.760902189939401,16,61,-0.632741295195796,Mild,Low,152.0096,0,0,18,2,0
2011-02-19,1,0,0,1,-0.050014593206257243,0.00016089111093762917,-2.6090606867158863,2.4733916832277725,6,23,-0.9406117948940361,Mild,Low,395.97,0,0,19,2,1
2011-02-19,1,0,0,1,-0.15545346022499584,-0.089636592998916,-2.5050385663732486,1.8618468474244574,10,21,-0.9277838574066094,Mild,Low,391.9902,0,0,19,2,1
2011-02-19,1,0,0,1,-0.26089232724373446,-0.17884330418699482,-2.5570496265445675,1.6175568191813101,3,14,-1.0175794198185961,Mild,Low,338.0351,0,0,19,2,1
2011-02-19,1,0,0,1,-0.36633119426247307,-0.26864078829684845,-2.5050385663732486,0.8830472040609747,0,7,-1.0817191072557295,Mild,Low,279.993,0,0,19,2,1
2011-02-19,1,0,0,1,-0.4717700612812117,-0.3578474994849273,-2.4530275062019298,1.1281569974995687,0,3,-1.1073749822305827,Mild,Low,330.04200000000003,0,0,19,2,1
2011-02-19,1,0,0,1,-0.4717700612812117,-0.3578474994849273,-2.349005385859292,1.8618468474244574,3,3,-1.0881330759994428,Mild,Low,475.98810000000003,0,0,19,2,1
2011-02-19,1,0,0,1,-0.5772089282999501,-0.4476449835947809,-2.349005385859292,2.718501476666366,6,16,-0.9855095761000294,Mild,Low,595.0136,0,0,19,2,1
2011-02-19,1,0,0,1,-0.5772089282999501,-0.4476449835947809,-2.349005385859292,3.207901298348108,9,36,-0.8379882949946228,Mild,Low,663.0119000000001,0,0,19,2,1
2011-02-19,1,0,0,1,-0.4717700612812117,-0.3578474994849273,-2.401016446030611,3.8194461341514225,18,37,-0.7738486075574894,Mild,Low,703.9824,0,0,19,2,1
2011-02-19,1,0,0,1,-0.36633119426247307,-0.26864078829684845,-2.401016446030611,3.207901298348108,34,72,-0.44673620162810934,Mild,Medium,624.0112,0,0,19,2,1
2011-02-19,1,0,0,1,-0.26089232724373446,-0.17884330418699482,-2.401016446030611,3.207901298348108,47,76,-0.33769873298498265,Mild,Medium,624.0112,0,0,19,2,1
2011-02-19,1,0,0,1,-0.26089232724373446,-0.17884330418699482,-2.2969943256879737,2.4733916832277725,38,81,-0.363354607959836,Mild,Medium,593.955,0,0,19,2,1
2011-02-19,1,0,0,1,-0.26089232724373446,-0.17884330418699482,-2.401016446030611,3.4521913265912554,52,103,-0.1324517331861559,Mild,Medium,655.9568,0,0,19,2,1
2011-02-19,1,0,0,1,-0.15545346022499584,-0.089636592998916,-2.4530275062019298,3.8194461341514225,102,94,0.1305209853060908,Mild,Medium,659.9834999999999,0,0,19,2,1
2011-02-19,1,0,0,1,-0.26089232724373446,-0.17884330418699482,-2.401016446030611,4.553955749271759,84,87,-0.029828233286742566,Mild,Medium,800.0336,0,0,19,2,1
2011-02-19,1,0,0,1,-0.26089232724373446,-0.17884330418699482,-2.401016446030611,3.6973011200298487,39,81,-0.3569406392161226,Mild,Medium,688.0096,0,0,19,2,1
2011-02-19,1,0,0,1,-0.36633119426247307,-0.26864078829684845,-2.244983265516655,3.4521913265912554,36,91,-0.3120428580101293,Mild,Medium,778.9487,0,0,19,2,1
2011-02-19,1,0,0,1,-0.6826477953186887,-0.8948600853787242,-1.932916904488742,2.1069566408630513,21,67,-0.5621876390149494,Mild,Low,750.065,0,0,19,2,1
2011-02-19,1,0,0,1,-0.7880866623374273,-0.9846575694885781,-1.7248726638034668,1.372447025742716,5,54,-0.7481927325826361,Mild,Low,695.9826,0,0,19,2,1
2011-02-19,1,0,0,1,-0.8935255293561659,-1.0738642806766567,-1.7768837239747857,2.718501476666366,9,38,-0.8251603575071961,Mild,Low,980.0224,0,0,19,2,1
2011-02-19,1,0,0,1,-0.8935255293561659,-1.1636617647865104,-1.8809058443174231,2.9627915049095135,4,29,-0.9149559199191828,Mild,Low,961.9323999999999,0,0,19,2,1
2011-02-19,1,0,0,1,-0.9989643963749043,-1.252868475974589,-1.7768837239747857,2.4733916832277725,2,42,-0.844402263738336,Mild,Low,923.9300000000001,0,0,19,2,1
2011-02-19,1,0,0,1,-1.104403263393643,-1.342665960084443,-1.5168284231181917,2.1069566408630513,4,25,-0.9406117948940361,Mild,Low,990.0858000000001,0,0,19,2,1
2011-03-01,1,0,1,1,-0.9989643963749043,-1.1636617647865104,0.40758080322060325,2.229101654984625,0,7,-1.0817191072557295,Mild,Low,2170.063,0,0,1,3,0
2011-03-01,1,0,1,1,-1.2098421304123814,-1.4318726712725214,0.40758080322060325,1.372447025742716,0,3,-1.1073749822305827,Mild,Low,1679.958,0,0,1,3,0
2011-03-01,1,0,1,1,-1.3152809974311201,-1.5216701553823753,0.14752550236400935,1.6175568191813101,0,4,-1.1009610134868695,Cold,Low,1690.1755,0,0,1,3,0
2011-03-01,1,0,1,1,-1.4207198644498586,-1.5216701553823753,0.35556974304928446,0.760902189939401,0,2,-1.1137889509742962,Cold,Low,1311.0828000000001,0,0,1,3,0
2011-03-01,1,0,1,1,-1.4207198644498586,-1.5216701553823753,0.35556974304928446,0.515792396500807,0,1,-1.1202029197180094,Cold,Low,1172.8551,0,0,1,3,0
2011-03-01,1,0,1,1,-1.5261587314685974,-1.7006743506803077,0.09551444219269056,0.760902189939401,1,1,-1.1137889509742962,Cold,Low,1216.0768,0,0,1,3,0
2011-03-01,1,0,1,1,-1.5261587314685974,-1.7006743506803077,-0.16454085866390336,0.8830472040609747,0,46,-0.8315743262509094,Cold,Low,1179.9705000000001,0,0,1,3,0
2011-03-01,1,0,1,1,-1.5261587314685974,-1.7006743506803077,-0.16454085866390336,1.1281569974995687,2,105,-0.440322232884396,Cold,Medium,1298.1652000000001,0,0,1,3,0
2011-03-01,1,0,1,1,-1.5261587314685974,-1.7006743506803077,-0.16454085866390336,1.6175568191813101,10,204,0.24597242269293082,Cold,Medium,1534.1593,1,0,1,3,0
2011-03-01,1,0,1,1,-1.4207198644498586,-1.6108768665704538,-0.3725850993491785,1.8618468474244574,8,116,-0.3312847642412693,Cold,Medium,1539.9615000000001,0,0,1,3,0
2011-03-01,1,0,1,1,-1.3152809974311201,-1.5216701553823753,-0.5286182798631348,0.760902189939401,13,55,-0.690467013889216,Cold,Low,988.0624,0,0,1,3,0
2011-03-01,1,0,1,1,-1.104403263393643,-1.1636617647865104,-0.8926957010623663,0.515792396500807,8,48,-0.767434638813776,Mild,Low,764.9055000000001,0,0,1,3,0
2011-03-01,1,0,1,1,-0.9989643963749043,-0.9846575694885781,-1.204762062090279,-0.4630072468626758,6,80,-0.575015576502376,Mild,Low,350.9259,0,0,1,3,0
2011-03-01,1,0,1,1,-0.8935255293561659,-0.7158558900807918,-1.204762062090279,-1.5639519043477323,13,65,-0.6263273264520827,Mild,Low,0.0,0,0,1,3,0
2011-03-01,1,0,1,1,-0.8935255293561659,-0.8056533741906459,-1.3607952426042353,-0.4630072468626758,18,61,-0.6199133577083694,Mild,Low,323.9316,0,0,1,3,0
2011-03-01,1,0,1,1,-0.7880866623374273,-0.6266491788927133,-1.464817362946873,-1.5639519043477323,7,57,-0.7161228888640694,Mild,Low,0.0,0,0,1,3,0
2011-03-01,1,0,1,1,-0.7880866623374273,-0.7158558900807918,-1.464817362946873,-0.8294422892273969,10,92,-0.4723920766029627,Mild,Medium,204.10879999999997,0,0,1,3,0
2011-03-01,1,0,1,1,-0.7880866623374273,-0.7158558900807918,-1.464817362946873,-0.8294422892273969,12,230,0.42556354751690423,Mild,Medium,204.10879999999997,1,0,1,3,0
2011-03-01,1,0,1,1,-0.8935255293561659,-0.8948600853787242,-1.204762062090279,0.02639257481906535,10,214,0.3101121101300642,Mild,Medium,506.92199999999997,1,0,1,3,0
2011-03-01,1,0,1,1,-0.9989643963749043,-0.9846575694885781,-0.6846514603770912,-0.4630072468626758,4,115,-0.363354607959836,Mild,Medium,440.90690000000006,0,0,1,3,0
2011-03-01,1,0,1,1,-0.9989643963749043,-0.8948600853787242,-0.06051873832126579,-0.8294422892273969,2,86,-0.5621876390149494,Mild,Low,366.1952,0,0,1,3,0
2011-03-01,1,0,1,1,-1.2098421304123814,-0.9846575694885781,-0.3205740391778597,-1.5639519043477323,8,55,-0.7225368576077827,Mild,Low,0.0,0,0,1,3,0
2011-03-01,1,0,1,1,-1.3152809974311201,-1.1636617647865104,-0.008507678149947004,-0.7072972751058232,3,44,-0.8251603575071961,Cold,Low,434.093,0,0,1,3,0
2011-03-01,1,0,1,1,-1.3152809974311201,-1.4318726712725214,0.14752550236400935,0.27150236825765955,2,23,-0.9662676698688895,Cold,Low,975.0845,0,0,1,3,0
2011-03-02,1,0,1,1,-1.4207198644498586,-1.4318726712725214,0.35556974304928446,-0.21789745342408182,3,5,-1.075305138512016,Cold,Low,759.0966,0,0,2,3,0
2011-03-02,1,0,1,1,-1.4207198644498586,-1.4318726712725214,0.35556974304928446,0.02639257481906535,0,4,-1.1009610134868695,Cold,Low,896.862,0,0,2,3,0
2011-03-02,1,0,1,1,-1.4207198644498586,-1.4318726712725214,0.35556974304928446,0.02639257481906535,0,2,-1.1137889509742962,Cold,Low,896.862,0,0,2,3,0
2011-03-02,1,0,1,1,-1.4207198644498586,-1.5216701553823753,0.35556974304928446,0.760902189939401,3,1,-1.1009610134868695,Cold,Low,1311.0828000000001,0,0,2,3,0
2011-03-02,1,0,1,1,-1.5261587314685974,-1.5216701553823753,0.6676361040771972,-0.4630072468626758,1,0,-1.1202029197180094,Cold,Low,674.8575000000001,0,0,2,3,0
2011-03-02,1,0,1,1,-1.4207198644498586,-1.5216701553823753,0.35556974304928446,0.27150236825765955,0,5,-1.0945470447431562,Cold,Low,1035.0897,0,0,2,3,0
2011-03-02,1,0,1,1,-1.4207198644498586,-1.5216701553823753,-0.3725850993491785,0.515792396500807,1,39,-0.8700581387131894,Cold,Low,934.8845000000001,0,0,2,3,0
2011-03-02,1,0,1,1,-1.4207198644498586,-1.5216701553823753,0.09551444219269056,0.515792396500807,2,108,-0.421080326653256,Cold,Medium,1087.8656,0,0,2,3,0
2011-03-02,1,0,1,1,-1.3152809974311201,-1.5216701553823753,0.14752550236400935,0.760902189939401,13,243,0.5153591099288909,Cold,Medium,1235.078,1,0,2,3,0
2011-03-02,1,0,1,1,-1.104403263393643,-1.252868475974589,-0.3205740391778597,0.8830472040609747,7,141,-0.17734951439214927,Mild,Medium,1119.972,0,0,2,3,0
2011-03-02,1,0,1,1,-0.8935255293561659,-0.9846575694885781,-0.6846514603770912,0.760902189939401,11,65,-0.6391552639395094,Mild,Low,931.0588,0,0,2,3,0
2011-03-02,1,0,1,1,-0.7880866623374273,-0.9846575694885781,-0.4766072196918161,1.1281569974995687,8,65,-0.6583971701706494,Mild,Low,1166.1484,0,0,2,3,0
2011-03-02,1,0,1,1,-0.4717700612812117,-0.3578474994849273,-0.9967178214050039,0.02639257481906535,20,62,-0.6006714514772293,Mild,Low,558.914,0,0,2,3,0
2011-03-02,1,0,1,1,0.05542427381248137,0.08936760229901602,-1.932916904488742,-1.5639519043477323,35,90,-0.324870795497556,Mild,Medium,0.0,0,0,2,3,0
2011-03-02,1,0,1,1,0.16086314083121997,0.17916508640887008,-2.0369390248313795,0.8830472040609747,21,75,-0.5108758890652427,Mild,Low,459.98850000000004,0,0,2,3,0
2011-03-02,1,0,1,1,0.2663020078499586,0.26896257051872413,-2.244983265516655,1.8618468474244574,19,91,-0.421080326653256,Mild,Medium,531.9867,0,0,2,3,0
2011-03-02,1,0,1,1,0.2663020078499586,0.26896257051872413,-2.244983265516655,1.1281569974995687,27,112,-0.23507523308556927,Mild,Medium,418.0532,0,0,2,3,0
2011-03-02,1,0,1,1,0.05542427381248137,0.08936760229901602,-2.0369390248313795,0.760902189939401,30,238,0.5923267348534509,Mild,Medium,437.0276,1,0,2,3,0
2011-03-02,1,0,1,1,-0.15545346022499584,-0.089636592998916,-2.0369390248313795,2.4733916832277725,8,193,0.1625908290246575,Mild,Medium,758.9425000000001,1,0,2,3,0
2011-03-02,1,0,1,1,-0.4717700612812117,-0.3578474994849273,-1.7768837239747857,2.718501476666366,6,144,-0.1645215769047226,Mild,Medium,980.0224,0,0,2,3,0
2011-03-02,1,0,1,1,-0.6826477953186887,-0.8056533741906459,-1.7248726638034668,1.8618468474244574,9,86,-0.517289857808956,Mild,Low,811.9797000000001,0,0,2,3,0
2011-03-02,1,0,1,1,-0.7880866623374273,-1.0738642806766567,-1.7248726638034668,2.229101654984625,3,68,-0.6712251076580761,Mild,Low,899.0261,0,0,2,3,0
2011-03-02,1,0,1,1,-0.9989643963749043,-1.252868475974589,-1.8809058443174231,2.9627915049095135,4,44,-0.8187463887634827,Mild,Low,961.9323999999999,0,0,2,3,0
2011-03-02,1,0,1,1,-1.2098421304123814,-1.5216701553823753,-1.672861603632148,2.718501476666366,0,22,-0.9855095761000294,Mild,Low,1050.024,0,0,2,3,0
2011-03-03,1,0,1,1,-1.3152809974311201,-1.6108768665704538,-1.672861603632148,2.229101654984625,3,10,-1.0432352947934496,Cold,Low,930.027,0,0,3,3,0
2011-03-03,1,0,1,1,-1.3152809974311201,-1.6108768665704538,-1.672861603632148,2.229101654984625,0,1,-1.1202029197180094,Cold,Low,930.027,0,0,3,3,0
2011-03-03,1,0,1,1,-1.5261587314685974,-1.789881061868386,-1.8288947841461045,2.229101654984625,1,2,-1.1073749822305827,Cold,Low,837.0243,0,0,3,3,0
2011-03-03,1,0,1,1,-1.5261587314685974,-1.789881061868386,-1.8288947841461045,2.229101654984625,0,1,-1.1202029197180094,Cold,Low,837.0243,0,0,3,3,0
2011-03-03,1,0,1,1,-1.7370364655060746,-2.0586827412761726,-1.6208505434608294,2.4733916832277725,0,1,-1.1202029197180094,Cold,Low,1022.9225000000001,0,0,3,3,0
2011-03-03,1,0,1,1,-1.8424753325248129,-2.0586827412761726,-1.5168284231181917,0.8830472040609747,1,7,-1.075305138512016,Cold,Low,659.9835,0,0,3,3,0
2011-03-03,1,0,1,1,-1.8424753325248129,-2.0586827412761726,-1.5168284231181917,0.8830472040609747,1,34,-0.9021279824317561,Cold,Low,659.9835,0,0,3,3,0
2011-03-03,1,0,1,1,-1.9479141995435516,-2.2376869365741046,-1.0487288815763227,1.8618468474244574,1,110,-0.41466635790954265,Cold,Medium,1175.9706,0,0,3,3,0
2011-03-03,1,0,1,1,-1.8424753325248129,-2.0586827412761726,-1.204762062090279,0.8830472040609747,4,216,0.28445623515521085,Cold,Medium,779.9805,1,0,3,3,0
